|text|rt_count|tweet_datetime
2923|@criticqlveins: @nintendhoe64 this is offensive|1|Mon Feb 15 22:15:07 +0000 2016
2924|31. Ok I'm done      thanks for doin my questions guys !!       |0|Mon Feb 15 22:15:07 +0000 2016
2925|"@ZorraInchapable: #Especialpotras "" pretty little liars "" 
Emily https://t.co/zc8uKdgYcF"|1|Mon Feb 15 22:15:07 +0000 2016
2926|@RoyLilley I think you could be right but rather than Trust by Trust I think it will be region or sub regional clusters.|0|Mon Feb 15 22:15:07 +0000 2016
2927|https://t.co/PfcVS84IhY #PresidentsDay murderers of the people of God|0|Mon Feb 15 22:15:07 +0000 2016
2928|@carouselxlou: @MadisonB_News didn't realize this was the teen choice awards|1|Mon Feb 15 22:15:07 +0000 2016
2929|https://t.co/RoJA3s8Xeq #PresidentsDay murderers of the people of God|0|Mon Feb 15 22:15:07 +0000 2016
2930|@KanIHavSum_Boos: Dating someone isnt just for a good time or a couple fun nights. Its for seeing if that person is right for you to spe   |1|Mon Feb 15 22:15:07 +0000 2016
2931|i say i want to see them cry now but if i see niall cry i'll kill myself right away|0|Mon Feb 15 22:15:07 +0000 2016
2932|@SincerelyNiyahh: Why must we wild this much for views on periscope     https://t.co/yoqaIsDEW2|1|Mon Feb 15 22:18:22 +0000 2016
2933|@MadisonBeer GIVE ME A LINK TO IT|0|Mon Feb 15 22:18:22 +0000 2016
2934|@nannysue_sue: @mahon_maura @MarleyCharms nite God bless, love you both                  https://t.co/i1aRTttyif|1|Mon Feb 15 22:18:22 +0000 2016
2935|LOVE YOU TOOO MUCHHH MENDES!     https://t.co/aWLgvjrEhn|0|Mon Feb 15 22:18:22 +0000 2016
2936|So now he threatens the #RNC over debate tickets He never wanted to sign that pledge Temper tantrums have to go! thin skinned Wuss #GOP2016|0|Mon Feb 15 22:18:22 +0000 2016
2937|Lord that scared me                                            |0|Mon Feb 15 22:18:22 +0000 2016
2938|@haibalevmealone HAVE THE TIME TO WATCH IT TODAY &lt;/3 TOMORROW IT WILL FR!!|0|Mon Feb 15 22:18:22 +0000 2016
2939|@vikuuska: African-American fathers, sons to strengthen bonds in Washington Park project https://t.co/i7E1sn7tSg|1|Mon Feb 15 22:18:22 +0000 2016
2940|@TrashHolograms well shit. Time to go shopping for all the dvd's of Sailor Moon|0|Mon Feb 15 22:18:22 +0000 2016
2941|There have been two different wrecks on I-55 between Memphis and Jackson. It's as if God doesn't want me to go home|0|Mon Feb 15 22:18:22 +0000 2016
2942|@MorleyRA: ... Plumber (?) glazier &amp; painter Diss Octr. 9th 1819 Saturday forenoon Windy &amp; slight rain - St Andrews, Frenze https://t.co   |1|Mon Feb 15 22:18:22 +0000 2016
2943|#closelcps bc I have no energy for tomorrow|0|Mon Feb 15 22:18:22 +0000 2016
2944|ahhh geez, smh i wanna hug the worldddd, I'm so happy and excited and hyped and happy and happy and stressed but happy|0|Mon Feb 15 22:18:22 +0000 2016
2945|He is doing business with corporations. Half of his models wore adidas shoes.  https://t.co/K3qwY01R9B|0|Mon Feb 15 22:18:22 +0000 2016
2946|@LewdThighs Snapchat access.... Pretty self explanatory, but all new members for an explicit thank you|0|Mon Feb 15 22:18:22 +0000 2016
2947|I finally have a Polaroid camera (: Not the color I originally wanted but idc, I love it|0|Mon Feb 15 22:18:22 +0000 2016
2948|@xoxo_aleexa yes what did she ask you|0|Mon Feb 15 22:18:22 +0000 2016
2949|"Be an Alce  / From Portugal with love 

#beanalce #fromportugalwithlove #fashionbrand #portugal #porto https://t.co/q79iGMab3Y"|0|Mon Feb 15 22:18:22 +0000 2016
2950|Since he's leaving I'm going as well...|0|Mon Feb 15 22:18:22 +0000 2016
2951|@skyem__: i want to go do outdoor activities|2|Mon Feb 15 22:18:22 +0000 2016
2952|@oyebaggio: We screamin on loophole in budget.PMB appoints man of igbo origin to now see thru dat dept.Yet our pple nt OK.ure just madt    |7|Mon Feb 15 22:18:22 +0000 2016
2953|"@Gorgeous_Cia: my cousins and I really done got close af.. @Neceeee__ @QueenAdrianne1 &amp; @_ShesDannyC "" ..     "|1|Mon Feb 15 22:18:22 +0000 2016
2954|@RHackenberg: The problem with raising your kids to be thoughtful citizens: they want to watch the debate, while you'd be content to wat   |2|Mon Feb 15 22:18:22 +0000 2016
2955|"@Bammdds: Monday when we tweet #GiveEdHisGrammys please make sure it's plural with the ""s"" so we're all tweeting alike 2 trend https://t   "|5|Mon Feb 15 22:18:22 +0000 2016
2956|My brother didn't know what yeezys are, but also I didn't know what lean is, so who's the real loser?|0|Mon Feb 15 22:18:22 +0000 2016
2957|@Paul1958John @LewisHShupe Hey we all have the right to think what we want here.|0|Mon Feb 15 22:18:22 +0000 2016
2958|Baked chicken, grilled green beans, and I made the sweet potatoes       |0|Mon Feb 15 22:18:22 +0000 2016
2959|#5 Avi, a theorist, quickly writes a paper with possible explanation. Note a gamma-ray signal isn't obvious for a black hole binary|0|Mon Feb 15 22:18:22 +0000 2016
2960|My ex said he gave me the best years of his life, I saw a recent picture of him, I guess he was right|0|Mon Feb 15 22:18:22 +0000 2016
2961|my phones been dry for the longest|0|Mon Feb 15 22:18:22 +0000 2016
2962|That was a seriously epic episode of the x files blew last weeks out the water. #telekinesis #letteropenerinear|0|Mon Feb 15 22:18:22 +0000 2016
2963|@sangkuro_: Its time to face the truth, i will never be with you.|2|Mon Feb 15 22:18:22 +0000 2016
2964|@xo_wumz: Force yh. Ok https://t.co/aGXBgD2CPK|1|Mon Feb 15 22:18:22 +0000 2016
2965|@ArtisticRebel16: Lovatics RT to vote for our queen. #iHeartAwards #BestFanArmy #Lovatics https://t.co/9suj9aQEBQ|6|Mon Feb 15 22:18:22 +0000 2016
2966|&lt; passion into my next verse, the one I wrote for @FellFromOnHigh first* Wrecking ball dancin' down the hallway. You're holdin' your shoes &gt;|0|Mon Feb 15 22:18:22 +0000 2016
2967|@luketayIor hahahahaha i knew you'd tweet instantly|0|Mon Feb 15 22:18:22 +0000 2016
2968|Stars Tom Weston-Jones and Joseph Quinn on the ambitious, bizarre, dark world of Dickensian (VIDEO) https://t.co/DGdMoVHCH6 via @whatsontvuk|0|Mon Feb 15 22:18:22 +0000 2016
2969|@jasminedang_: hate makes you ugly get over yourselves &amp; better your own lives bc none of you seem to be happy if youre talking shit on    |2|Mon Feb 15 22:18:22 +0000 2016
2970|@almightyx__: or anything mean about the boys  https://t.co/R3xkEsGPUA|3|Mon Feb 15 22:18:22 +0000 2016
2971|@GoldenShadow69: @SerenityBlancEX // Yeah your right...Thanks. I now will you the Smash bros God *Bows*|1|Mon Feb 15 22:18:22 +0000 2016
2972|"JUSTIN IS GONNA WIN A GRAMMY
BELIEBERS WHERE YALL AT?
https://t.co/jdd0CUKiEd"|1|Mon Feb 15 22:18:22 +0000 2016
2973|NYTScience: RT NYTHealth: There's a new bacteria that causes Lyme disease and scientists don't know where it came     https://t.co/1zuoBK8DOY|0|Mon Feb 15 22:18:22 +0000 2016
2974|@NoGoodTatyy_: Hell yea     https://t.co/Wtroux4CqZ|1|Mon Feb 15 22:18:22 +0000 2016
2975|@KIKulitA: Look how beautiful she is      So proud of you @caitlinmuelder !!!! And so grateful to have had you    https://t.co/sVuunujbt4|1|Mon Feb 15 22:18:22 +0000 2016
2976|@Non_Profit_Info: A #501c3 is a time commitment. Don't expect to submit one round of paperwork and be done. Good Article -&gt; https://t.co   |1|Mon Feb 15 22:18:22 +0000 2016
2977|#archiveday 2 yrs ago, it's day of waiting &amp; hanging out for @TruckerJosh456 #trucking #vlog https://t.co/4NZvRIxl70 https://t.co/gtevW1Wr7e|0|Mon Feb 15 22:18:22 +0000 2016
2978|He just dropped a piece of paper lads. It's not like he was hoping to do the 'bend and snap' move. #leadersdebate|0|Mon Feb 15 22:18:22 +0000 2016
2979|@CookPassTim @LiamoCOYS @AdamOsper @SniersMoregut @vkon1 the programme on sky is called Steven avery innocent or guilty it's on demand|0|Mon Feb 15 22:18:22 +0000 2016
2980|"@ArmyCaptainSwan: Lol I keep reading it as ZELENA FOR GRAMMY HAHA
BUT EMMA WILL FIND HOOK"|8|Mon Feb 15 22:18:22 +0000 2016
2981|@RCKTT: nigga live show is wild https://t.co/0QkGnZYJPb|1|Mon Feb 15 22:18:22 +0000 2016
2982|you owe me a drink @BlackTM_|0|Mon Feb 15 22:18:22 +0000 2016
2983|At least you know  https://t.co/UzxvKAo1fx|0|Mon Feb 15 22:18:22 +0000 2016
2984|My paychecks, my dog, and my bed. The three things that make me the happiest     |0|Mon Feb 15 22:18:22 +0000 2016
2985|@DoURememberThis: adidas is so amazing for this https://t.co/wquiS9jKBW|2|Mon Feb 15 22:18:22 +0000 2016
2986|@silverstar22b: Spooky cosplayer dressed as Japanese urban legend ghost plays pranks on passersby in Akihabara https://t.co/4ZBvxqaJwE|5|Mon Feb 15 22:18:22 +0000 2016
2987|"""@BetteMidler: Trump called Ted Cruz a ""pussy""? Well, Trump's a dick so maybe they should get together and fuck off!"""|0|Mon Feb 15 22:18:22 +0000 2016
2988|Be THE BEST.... Or DIE TRYING. ... #SCSTRONG #REVOLUTION #TheFightDoctors #SettleTheScores    https://t.co/L8lkpCjo0V|0|Mon Feb 15 22:18:22 +0000 2016
2989|He squeaked and whined softly, looking up at @IrishKillxr with lust filled eyes|0|Mon Feb 15 22:18:22 +0000 2016
2990|@Reebok: Great minds think alike. #Twinning in #ZPrint! https://t.co/yXnclZ7r1a https://t.co/SbAf0n2Rbg|8|Mon Feb 15 22:18:22 +0000 2016
2991|I'm not okay... And that's okay.|0|Mon Feb 15 22:18:23 +0000 2016
2992|Nephew said Auntie guess what I Love you      Melted my heart     |0|Mon Feb 15 22:18:23 +0000 2016
2993|@FrostyFest: 10,000 people came through Downtown Brantford to enjoy Frosty Fest this weekend.  Today was a GREAT day.  Thank... https://   |1|Mon Feb 15 22:18:23 +0000 2016
2994|The actual greatest of all time https://t.co/e28s9mLDqI|0|Mon Feb 15 22:18:23 +0000 2016
2995|How insulting of @DrPhil to allow wanna-be rapper fool in the same room as family! Typical representative of mentally ill #JodiArias fans|0|Mon Feb 15 22:18:23 +0000 2016
2996|Begging for followers is so lame     |0|Mon Feb 15 22:18:23 +0000 2016
2997|"Came home to ""opas in the hospital &amp; might not make it""
Cool. &amp; now is a moment I wish traveling was free."|0|Mon Feb 15 22:18:23 +0000 2016
2998|@CenaPinkDolphin Is Seriously The Wave God! This @PUMA Collab Is Over The Top                  |0|Mon Feb 15 22:18:23 +0000 2016
2999|"@politico: A look at two candidates that fit Obama's formula for SCOTUS nominees https://t.co/8ksTeyRBCb | AP Photo https://t.co/Phtr0Zb   "|3|Mon Feb 15 22:18:23 +0000 2016
3000|@Andrew_J97: @jackjonestv hitting the button in the middle and a pizza comes out|2|Mon Feb 15 22:18:23 +0000 2016
3001|I just got to sit down and watch your live stream|0|Mon Feb 15 22:18:23 +0000 2016
3002|@AngelsGateKara I could think of worse smells.  Butter and Chardonnay.  Yum.|0|Mon Feb 15 22:18:23 +0000 2016
3003|@chuchuxiu: This was taken moments before my death,, may I rest in peace 160214 XIUMIN #EXOluXioninLA https://t.co/yKID7Yre4r|9|Mon Feb 15 22:18:23 +0000 2016
3004|@carladorcely: fav video      https://t.co/FTwucv3Z1I|1|Mon Feb 15 22:18:23 +0000 2016
3005|@APOSTLESULEMAN TRUE TALK PAPA.. GOD BLESS YOU|0|Mon Feb 15 22:18:23 +0000 2016
3006|"@welknett: I don't know about you, Hillary, but my Mama always said, ""Never say never."" #FeelTheBern  https://t.co/7oJ0ob888n"|6|Mon Feb 15 22:18:23 +0000 2016
3007|Only Brooklyn has the authentic reggae parties... https://t.co/25bDSbWUZL https://t.co/Y9kHjIzRtF|0|Mon Feb 15 22:18:23 +0000 2016
3008|@Pat_lives I know how to please my man.. You deserve it.. https://t.co/hPvQQxjwhp|0|Mon Feb 15 22:18:23 +0000 2016
3009|@Fergyonce: I AM CACKLING https://t.co/5jpVCvLltx|7|Mon Feb 15 22:18:23 +0000 2016
3010|@RobertMugabae: My king https://t.co/945HEGun9z|1|Mon Feb 15 22:18:23 +0000 2016
3011|"I don't care what I'm having for dinner

I care that I KNOW what I'm having for dinner"|2|Mon Feb 15 22:18:23 +0000 2016
3012|@rj4gui4r the school system needs serious changes for both K-12 &amp; college prices. Everyone expects too much yet gives students too little|0|Mon Feb 15 22:18:23 +0000 2016
3013|Omg thank you, sweetheart               https://t.co/AuBu6REfbp|0|Mon Feb 15 22:18:23 +0000 2016
3014|she know all kinds of positions, i'm like isn't she creative|0|Mon Feb 15 22:18:23 +0000 2016
3015|I'm earning #mPLUSRewards in Tap Da Cookie Android. https://t.co/Lm1BbrzuWu|0|Mon Feb 15 22:18:23 +0000 2016
3016|I'm about to start online dating. Blackpeoplemeet doesn't sound too bad right now.|0|Mon Feb 15 22:18:23 +0000 2016
3017|@yourstrulySY because im an annoying friend https://t.co/IHxrq7oEmO  and you got me worried with your sleeping habits|0|Mon Feb 15 22:18:23 +0000 2016
3018|"@WingsScotland: Most of Scotland thinks you're a ""senior banker"", pal: https://t.co/4gvClqRrm9"|8|Mon Feb 15 22:18:23 +0000 2016
3019|@MadisonBeer we are all so happy for u &amp; i've sure you will do it great|0|Mon Feb 15 22:18:23 +0000 2016
3020|@chaddukes roll out the trashcans. #bittersweet https://t.co/I2vd1OvJJt|0|Mon Feb 15 22:18:23 +0000 2016
3021|"@BrittSeesStars_ he got approved for $17,000 but he wants a truck cause it's ""manly"" but we will see what happens     "|0|Mon Feb 15 22:18:23 +0000 2016
3022|@UWTB1893: Dundee F.C team photo 1989-1990 https://t.co/Uhz8ngahUF|5|Mon Feb 15 22:18:23 +0000 2016
3023|"@Leila__Princess: EMMA WILL FIND HOOK 
""Parallels"" https://t.co/0l2sO5CAgB"|5|Mon Feb 15 22:18:23 +0000 2016
3024|"Sorry @SnavsDK, even if Into The Wild is all uplifting I am now forever scared of the woods

https://t.co/Ji3WNoIcxY"|0|Mon Feb 15 22:18:23 +0000 2016
3025|@MavsAcad: Who's ready to take their game to the next level? Sign up now for weekly Skills Training at https://t.co/jdHDXGWJul https://t   |1|Mon Feb 15 22:18:23 +0000 2016
3026|https://t.co/uDlocmrEsT Interesting article on the food planning of the Grammy's! #WISE2016|0|Mon Feb 15 22:18:23 +0000 2016
3027|"""Oh guys let's look like we're rich lol let's take a pic of the rooftop pool at City Centre"" bye please stop trying"|0|Mon Feb 15 22:18:23 +0000 2016
3028|"@BuddyBoyBaxter @Truly_Defective Which is valid in theory. But yeah, whenever they talk about ""People are dying in this war"" it doesn't"|0|Mon Feb 15 22:18:23 +0000 2016
3029|@zeinahh_: So fucking accurate!!! https://t.co/vXoGhE1NK9|3|Mon Feb 15 22:18:23 +0000 2016
3030|"@hmyaeh: 160131 Girls' Generation 4th Tour #PhantasiainBKK
Tiffany &amp; Sunny
#SNSD #             #       #          #       #       #       #       #       #       #2ny https://t.c   "|2|Mon Feb 15 22:18:23 +0000 2016
3031|it's a lifestyle|0|Mon Feb 15 22:18:23 +0000 2016
3032|@jamiexthomas: I love the snow but fucking hate it at the same time|2|Mon Feb 15 22:18:23 +0000 2016
3033|I can see what jocelyn is looking at on her phone from the reflection of her sunglasses. She should not be looking at that nasty stuff..|0|Mon Feb 15 22:18:23 +0000 2016
3034|@aimhmonpetit: a concept: harry wearing make up while shaking his hips listening to a song he loves and smiling so big|8|Mon Feb 15 22:18:23 +0000 2016
3035|Young thugs girl is sooo bad yo , I love that dope ass bitch|0|Mon Feb 15 22:18:23 +0000 2016
3036|I need a reset button for today.|0|Mon Feb 15 22:18:23 +0000 2016
3037|@loretobgude: An Eskimo man enjoying some music on a record player, 1922 https://t.co/NVIleIztgG via @oldpicsarchive RT @LenaSommarstrom|8|Mon Feb 15 22:18:23 +0000 2016
3038|Winter hatin on me cause Im colder than yall And I will never I will never I will never fall|0|Mon Feb 15 22:18:23 +0000 2016
3039|#TheWalkingDead was amazing so worth the wait|0|Mon Feb 15 22:18:23 +0000 2016
3040|#SportsIllustrated MLB Baseball : Jose Bautista says he hasn't paid for a meal in Toronto since his bat flip|0|Mon Feb 15 22:18:23 +0000 2016
3041|I still remember those day when in a stadium we use to hear sachin sachin...still miss you sachin|0|Mon Feb 15 22:18:23 +0000 2016
3042|@funnyordie: The 11 Most Ridiculous Things From Last Night's #TheWalkingDead https://t.co/blWBQIjoC9 https://t.co/vZnCXfYLcI|9|Mon Feb 15 22:18:23 +0000 2016
3043|@kimheenm: glad that heechul gained his confidence in singing back through Evanesce      https://t.co/cdbM52bJnX|2|Mon Feb 15 22:18:23 +0000 2016
3044|Living on Earth may be expensive, but it includes an annual free trip around the Sun.|0|Mon Feb 15 22:18:23 +0000 2016
3045|horton hears a bitch ass liar|0|Mon Feb 15 22:18:23 +0000 2016
3046|I hate being home|0|Mon Feb 15 22:18:23 +0000 2016
3047|@laughing_place: Alice Through the Looking Glass Final Poster Released. What do you think? https://t.co/k0Cs4m17yZ https://t.co/j80uxg8U   |2|Mon Feb 15 22:18:23 +0000 2016
3048|"Found a Transponder Snail!
Candid pics from the Alubarna Palace Baths!
https://t.co/kDZT65k4Pz #TreCru https://t.co/RyFWR6Wqt5"|0|Mon Feb 15 22:18:23 +0000 2016
3049|@AdamClarke501: What was up with John Travolta's face though. #ThePeoplevOJSimpson https://t.co/vEC2PP5LmM|3|Mon Feb 15 22:18:23 +0000 2016
3050|@cie_healey why are you so good at dancing and how long do you train for #TNSSeason4  #QnA|0|Mon Feb 15 22:18:23 +0000 2016
3051|"@historicalenemy: Phyllis Schlafly||campaigned against equal rights amendment &amp; made it fail in the 70s, antifeminist, supports trump ht   "|3|Mon Feb 15 22:18:23 +0000 2016
3052|@createAstartup: We cannot #Followback.. We Will Shortly... #TwitterBlock    |1|Mon Feb 15 22:18:23 +0000 2016
3053|@omarelmenshawy @nadine_abohamda then why did you even join the conversation?      |0|Mon Feb 15 22:18:23 +0000 2016
3054|"Just finished my latest job that I took during the holiday season. What do you think guys?
https://t.co/QxPrE8E7iH
#ilovedesigns #webdev"|0|Mon Feb 15 22:18:23 +0000 2016
3055|@LautnerPerv it wont let me give a link|0|Mon Feb 15 22:18:23 +0000 2016
3056|@caterhamcr3: @agapanthus49 $75 billion SA spent so far: Channel 4 Dispatches - Undercover Mosque The Return (2008) https://t.co/FiPfZ85   |1|Mon Feb 15 22:18:23 +0000 2016
3057|@CrushBoston: THURSDAY! @dirtmonkeymusic @jantsenmusic @Zachcityyy @FoxChildMusic @_BaBoosh @MidEastClub! https://t.co/0nIJz5WY7z https:   |6|Mon Feb 15 22:18:53 +0000 2016
3058|MsGenevieveMD Excellent effort by BBCOne #InTheMind series highlighting issues. Govt should be held to Acct on #mentalhealth lack of fun   |0|Mon Feb 15 22:18:53 +0000 2016
3059|I'm not going to keep answering the same questions Sydney. You are a broken record, deeply wrong &amp; strategically misguided here @Sydney843|0|Mon Feb 15 22:18:53 +0000 2016
